RankXc	ScanNum	ChargeState	MultiProteinID	Reference	
1	499	1	17	SO_3436
1	499	1	18	SO_3749
1	499	1	19	SO_3821
1	499	1	2	SO_0885
1	499	1	20	SO_4072
1	499	1	21	SO_4365
1	499	1	22	SO_4699
1	499	1	3	SO_0988
1	499	1	4	SO_1066
1	499	1	5	SO_1482
1	499	1	6	SO_1825
1	499	1	7	SO_2015
1	499	1	8	SO_2149
1	499	1	9	SO_2237
1	501	1	1	SO_0695
1	501	1	2	SO_0870
1	501	1	3	SO_0888
1	501	1	4	SO_1498
1	501	1	5	SO_2702
1	501	1	6	SO_3740
1	501	1	7	SO_3828
1	503	1	1	SO_0479
1	503	1	2	SO_0572
1	504	1	1	SO_0134
1	504	1	2	SO_0886
1	504	1	3	SO_1816
1	504	1	4	SO_3565
1	505	1	1	SO_1463
1	505	1	2	SO_3485
1	517	1	1	SO_1602
1	517	1	2	SO_2738
1	517	1	3	SO_3492
1	519	1	1	SO_1000
1	519	1	2	SO_2019
1	519	1	3	SO_3225
1	519	1	4	SO_3520
1	520	1	1	SO_0098
1	520	1	2	SO_0364
1	520	1	3	SO_0474
1	520	1	4	SO_0529
1	520	1	5	SO_1971
1	520	1	6	SO_3457
1	521	1	1	SO_4689
1	521	1	2	SO_4713
1	522	1	1	SO_0959
1	522	1	2	SO_1522
1	523	1	1	SO_1366
1	523	1	2	SO_4349
1	531	1	1	SO_4334
1	531	1	2	SO_4542
1	533	1	1	SO_0040
1	533	1	2	SO_3170
1	533	1	3	SO_3554
1	535	1	1	SO_0798
1	535	1	2	SO_1139
1	535	1	3	SO_1421
1	535	1	4	SO_3313
1	539	1	1	SO_4149
1	539	1	2	SO_4149
1	546	1	1	SO_1771
1	546	1	2	SO_4798
1	548	1	1	SO_2280
1	548	1	2	SO_4068
1	548	1	3	SO_4822
1	553	1	1	SO_0798
1	553	1	2	SO_3318
1	553	1	3	SO_3902
1	554	1	1	SO_0774
1	554	1	2	SO_3092
1	555	1	1	SO_2241
1	555	1	2	SO_2813
1	555	1	3	SO_4672
1	560	1	1	SO_1447
1	560	1	2	SO_3033
1	566	1	1	SO_1678
1	566	1	2	SO_1865
1	566	1	3	SO_3389
1	569	1	1	SO_1324
1	569	1	10	SO_3963
1	569	1	11	SO_4212
1	569	1	12	SO_4312
1	569	1	13	SO_A0138
1	569	1	2	SO_1952
1	569	1	3	SO_2626
1	569	1	4	SO_2660
1	569	1	5	SO_2747
1	569	1	6	SO_3033
1	569	1	7	SO_3433
1	569	1	8	SO_3492
1	569	1	9	SO_3737
1	575	1	1	SO_A0112
1	575	1	2	SO_A0112
1	580	1	1	SO_1741
1	580	1	2	SO_1778
1	580	1	3	SO_4224
1	581	1	1	SO_0035
1	581	1	10	SO_1797
1	581	1	11	SO_2145
1	581	1	12	SO_2256
1	581	1	13	SO_2520
1	581	1	14	SO_2766
1	581	1	15	SO_3379
1	581	1	16	SO_3530
1	581	1	17	SO_3614
1	581	1	18	SO_4013
1	581	1	19	SO_4093
1	581	1	2	SO_1085
1	581	1	20	SO_4128
1	581	1	21	SO_A0135
1	581	1	3	SO_1102
1	581	1	4	SO_1360
1	581	1	5	SO_1381
1	581	1	6	SO_1390
1	581	1	7	SO_1531
1	581	1	8	SO_1606
1	581	1	9	SO_1609
1	583	1	1	SO_0576
1	583	1	2	SO_1044
1	592	1	1	SO_0959
1	592	1	2	SO_2934
1	593	1	1	SO_1776
1	593	1	2	SO_1776
1	593	1	3	SO_2715
1	598	1	1	SO_0224
1	598	1	2	SO_1552
1	598	1	3	SO_1701
1	598	1	4	SO_3078
1	598	1	5	SO_3541
1	598	1	6	SO_3738
1	598	1	7	SO_4345
1	622	1	1	SO_1198
1	622	1	2	SO_1208
1	623	1	1	SO_0180
1	623	1	2	SO_1505
1	629	1	1	SO_1309
1	629	1	2	SO_1822
1	629	1	3	SO_2427
1	629	1	4	SO_2469
1	629	1	5	SO_3268
1	632	1	1	SO_0017
1	632	1	10	SO_4309
1	632	1	11	SO_4679
1	632	1	2	SO_0384
1	632	1	3	SO_0403
1	632	1	4	SO_0428
1	632	1	5	SO_1416
1	632	1	6	SO_1700
1	632	1	7	SO_1812
1	632	1	8	SO_2277
1	632	1	9	SO_2588
1	637	1	1	SO_1681
1	637	1	2	SO_4149
1	640	1	1	SO_1252
1	640	1	2	SO_2013
1	652	1	1	SO_0404
1	652	1	2	SO_2280
1	652	1	3	SO_2853
1	652	1	4	SO_3338
1	652	1	5	SO_4070
1	652	1	6	SO_4313
1	652	1	7	SO_4382
1	653	1	1	SO_3237
1	653	1	2	SO_3238
1	654	1	1	SO_0276
1	654	1	2	SO_1403
1	657	1	1	SO_0280
1	657	1	2	SO_0918
1	657	1	3	SO_1034
1	657	1	4	SO_2460
1	657	1	5	SO_2581
1	657	1	6	SO_3134
1	657	1	7	SO_3189
1	657	1	8	SO_4222
1	663	1	1	SO_2419
1	663	1	2	SO_3496
1	663	1	3	SO_4153
1	666	1	1	SO_0479
1	666	1	2	SO_0572
1	668	1	1	SO_0370
1	668	1	2	SO_0922
1	670	1	1	SO_0680
1	670	1	2	SO_0931
1	670	1	3	SO_1048
1	670	1	4	SO_4669
1	674	1	1	SO_0154
1	674	1	2	SO_2073
1	678	1	1	SO_1602
1	678	1	2	SO_2738
1	678	1	3	SO_3492
1	684	1	1	SO_1242
1	684	1	2	SO_1634
1	684	1	3	SO_4745
1	686	1	1	SO_1035
1	686	1	2	SO_1822
1	686	1	3	SO_3539
1	686	1	4	SO_4317
1	687	1	1	SO_1366
1	687	1	2	SO_4349
1	688	1	1	SO_1554
1	688	1	2	SO_1755
1	688	1	3	SO_2712
1	688	1	4	SO_3303
1	688	1	5	SO_4626
1	689	1	1	SO_1535
1	689	1	2	SO_1771
1	689	1	3	SO_4179
1	689	1	4	SO_4234
1	696	1	1	SO_0040
1	696	1	2	SO_3170
1	696	1	3	SO_3554
1	699	1	1	SO_0259
1	699	1	10	SO_2261
1	699	1	11	SO_2350
1	699	1	12	SO_3063
1	699	1	13	SO_3134
1	699	1	14	SO_3269
1	699	1	15	SO_3427
1	699	1	16	SO_3494
1	699	1	17	SO_3772
1	699	1	18	SO_3986
1	699	1	19	SO_4139
1	699	1	2	SO_0476
1	699	1	20	SO_4257
1	699	1	21	SO_4480
1	699	1	22	SO_4629
1	699	1	23	SO_4682
1	699	1	3	SO_0520
1	699	1	4	SO_0790
1	699	1	5	SO_0918
1	699	1	6	SO_1109
1	699	1	7	SO_1792
1	699	1	8	SO_2105
1	699	1	9	SO_2240
1	703	1	1	SO_2409
1	703	1	2	SO_3073
1	703	1	3	SO_3884
1	706	1	1	SO_0279
1	706	1	2	SO_1329
1	707	1	1	SO_0250
1	707	1	10	SO_4463
1	707	1	11	SO_4579
1	707	1	2	SO_0590
1	707	1	3	SO_1274
1	707	1	4	SO_1793
1	707	1	5	SO_1916
1	707	1	6	SO_2064
1	707	1	7	SO_2525
1	707	1	8	SO_3338
1	707	1	9	SO_4323
1	710	1	1	SO_0095
1	710	1	10	SO_1945
1	710	1	11	SO_2054
1	710	1	12	SO_2350
1	710	1	13	SO_2434
1	710	1	14	SO_2532
1	710	1	15	SO_2551
1	710	1	16	SO_2862
1	710	1	17	SO_2964
1	710	1	18	SO_3350
1	710	1	19	SO_3352
1	710	1	2	SO_0148
1	710	1	20	SO_3467
1	710	1	21	SO_3646
1	710	1	22	SO_3982
1	710	1	23	SO_4025
1	710	1	24	SO_4061
1	710	1	25	SO_4178
1	710	1	26	SO_4231
1	710	1	27	SO_4249
1	710	1	28	SO_4454
1	710	1	29	SO_A0161
1	710	1	3	SO_0640
1	710	1	4	SO_0770
1	710	1	5	SO_0859
1	710	1	6	SO_1358
1	710	1	7	SO_1364
1	710	1	8	SO_1518
1	710	1	9	SO_1644
1	718	1	1	SO_0279
1	718	1	2	SO_1329
1	722	1	1	SO_1425
1	722	1	2	SO_3128
1	722	1	3	SO_3306
1	722	1	4	SO_4242
1	725	1	1	SO_4149
1	725	1	2	SO_4149
1	730	1	1	SO_2241
1	730	1	2	SO_2813
1	730	1	3	SO_4672
1	731	1	1	SO_0903
1	731	1	2	SO_1104
1	733	1	1	SO_0192
1	733	1	2	SO_2009
1	733	1	3	SO_4316
1	734	1	1	SO_0278
1	734	1	2	SO_3069
1	734	1	3	SO_3726
1	740	1	1	SO_4341
1	740	1	2	SO_4568
1	741	1	1	SO_4509
1	741	1	2	SO_4513
1	743	1	1	SO_2581
1	743	1	2	SO_3664
1	744	1	1	SO_2388
1	744	1	2	SO_2931
1	745	1	1	SO_3237
1	745	1	2	SO_3238
1	753	1	1	SO_0552
1	753	1	2	SO_2777
1	764	1	1	SO_0576
1	764	1	2	SO_1044
1	767	1	1	SO_3237
1	767	1	2	SO_3238
1	773	1	1	SO_0224
1	773	1	10	SO_2838
1	773	1	11	SO_3503
1	773	1	12	SO_3669
1	773	1	13	SO_3874
1	773	1	14	SO_4454
1	773	1	2	SO_1421
1	773	1	3	SO_1561
1	773	1	4	SO_1770
1	773	1	5	SO_2156
1	773	1	6	SO_2200
1	773	1	7	SO_2420
1	773	1	8	SO_2600
1	773	1	9	SO_2601
1	777	1	1	SO_0733
1	777	1	2	SO_1309
1	777	1	3	SO_1599
1	777	1	4	SO_1637
1	777	1	5	SO_1674
1	777	1	6	SO_1971
1	777	1	7	SO_2223
1	777	1	8	SO_4149
1	780	1	1	SO_0224
1	780	1	2	SO_1552
1	780	1	3	SO_1701
1	780	1	4	SO_3078
1	780	1	5	SO_3541
1	780	1	6	SO_3738
1	780	1	7	SO_4345
1	781	1	1	SO_0090
1	781	1	2	SO_0450
1	785	1	1	SO_0449
1	785	1	2	SO_1061
1	788	1	1	SO_2772
1	788	1	2	SO_2843
1	791	1	1	SO_0252
1	791	1	2	SO_2278
1	791	1	3	SO_3424
1	797	1	1	SO_3140
1	797	1	2	SO_3671
1	803	1	1	SO_0189
1	803	1	2	SO_0189
1	805	1	1	SO_1408
1	805	1	2	SO_4654
1	809	1	1	SO_0189
1	809	1	10	SO_2746
1	809	1	11	SO_3302
1	809	1	12	SO_3381
1	809	1	13	SO_3800
1	809	1	14	SO_3844
1	809	1	2	SO_0289
1	809	1	3	SO_1580
1	809	1	4	SO_1644
1	809	1	5	SO_2229
1	809	1	6	SO_2308
