Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
1	0		1204.6199741
2	0		1005.4879085
3	0		1312.7536239
4	0		1965.1444005
5	1	Plus1Oxy:1	1328.7485239
6	0		1181.7131445
7	0		1068.6290864
8	0		948.5279855
9	0		2009.9437181
10	1	MinusH2O:1	3177.4592538
11	0		1782.7803539
12	0		1880.9011306
13	0		2387.2178768
14	0		1216.5943546
15	1	Plus1Oxy:9	1232.5892546
16	0		1372.6954555
17	2	Plus1Oxy:6,Plus1Oxy:9	1248.5841546
18	0		975.4153411
19	1	Plus1Oxy:6	1232.5892546
20	0		1145.5572445
21	0		1202.5899367
22	0		983.6014802
23	0		2617.3267650
24	1	Plus1Oxy:24	2633.3216650
25	0		3189.5498170
26	0		2905.3649921
27	0		3304.7382085
28	0		3176.6432530
29	0		1671.8143603
30	0		882.5061907
31	0		1194.7223143
32	0		2751.4839262
33	0		2038.1196853
34	1	Plus1Oxy:25	2767.4788262
35	0		718.3398022
36	0		2740.4930960
37	0		2612.3981406
38	0		1017.5341884
39	0		1173.6352894
40	0		1943.9183633
41	1	NH3_Loss:1	1681.7318085
42	0		1698.7583575
43	0		2225.0446748
44	0		826.5275940
45	0		1543.8642861
46	0		1033.5113451
47	1	Plus1Oxy:9	1049.5062451
48	0		1237.6526663
49	0		1592.8885230
50	0		1323.7033641
51	0		1450.8143028
52	0		1329.6411583
53	1	NH3_Loss:1	1796.8903632
54	0		1813.9169122
55	0		1685.8583414
56	0		4449.9963235
57	0		2966.2697136
58	0		3322.4868967
59	0		2016.0634352
60	0		1945.0263252
61	0		1873.9892151
62	0		1786.9571909
63	0		1729.6059820
64	0		1658.5688719
65	0		1917.0570306
66	0		1031.5246846
67	0		3382.7876779
68	0		2256.1782672
69	0		1858.9345373
70	1	Plus1Oxy:3	1874.9294373
71	0		2530.2630617
72	0		2374.1619608
73	0		2602.4216520
74	0		2020.0475842
75	0		2148.1425397
76	0		3102.5256550
77	0		1270.6781534
78	0		1114.5770525
79	0		1015.5086438
80	0		2526.1410238
81	0		2370.0399229
82	0		2213.9388220
83	0		4134.0114555
84	0		2911.4496607
85	0		1594.7408766
86	0		2755.3485598
87	0		2911.4496607
88	0		1438.6397757
89	0		2711.3335785
90	0		1551.8480546
91	0		2094.0526811
92	0		1395.7469537
93	0		863.4249198
94	0		943.4657332
95	0		1310.5890669
96	0		1197.5050089
97	0		1270.6193060
98	0		3706.6805574
99	0		2305.0247983
100	0		905.4970209
101	0		1082.5131191
102	0		3850.8800470
103	0		1922.0009128
104	0		2782.3675100
105	0		1019.5763270
106	0		1440.6302718
107	0		1152.6025972
108	0		1053.5341884
109	0		3080.4660355
110	0		2307.9701316
111	0		1439.5952698
112	0		3435.5650858
113	0		2292.0003707
114	0		2073.9278671
115	0		1674.8001045
116	0		2875.4350600
117	0		1218.6455187
118	0		3008.4725615
119	0		869.4646627
120	0		1244.6625041
121	0		1780.9331722
122	0		913.4868490
123	0		1324.7713813
124	0		1125.6393158
125	0		1122.6760344
126	0		1009.5919763
127	0		724.3391341
128	0		1802.8798022
129	0		1083.5559832
130	0		1361.6462442
131	0		1632.7742833
132	0		1203.5519568
133	0		979.4610278
134	0		2744.3294198
135	0		1826.9195561
136	0		1258.5975222
137	0		1159.5291135
138	0		866.4973549
139	1	NH3_Loss:1	1473.8053215
140	0		1490.8318705
141	0		1592.6949023
142	0		2405.2001085
143	0		1948.9305000
144	0		2276.1575209
145	0		2163.0734629
146	0		2049.9894048
147	0		1257.5876734
148	0		1058.4556078
149	0		1898.9988512
150	0		4059.0912754
151	0		1785.9147932
152	0		1543.7881476
153	0		1430.7040896
154	0		3264.6011254
155	0		2178.1029875
156	1	Plus1Oxy:8	2194.0978875
157	0		1677.8323194
158	0		1764.8643436
159	0		1964.9804258
160	0		1530.7639107
161	0		2947.5475830
162	0		1462.7489294
163	0		688.3867501
164	0		1184.6400413
165	0		1085.5716326
166	0		829.4657222
167	0		2716.4070622
168	0		3244.6362597
169	0		1332.7149295
170	0		1534.8102764
171	0		2164.0435578
172	0		1929.9318935
173	0		1199.6073491
174	0		973.5192072
175	0		775.4016740
176	1	Plus1Oxy:18	2561.2239334
177	0		2545.2290334
178	0		800.4755601
179	0		699.4278867
180	0		1164.5046748
181	0		1002.5385489
182	0		745.3969795
183	0		2828.2995612
184	0		1339.6084086
185	0		2476.2524764
186	0		1790.9301085
187	0		2422.2015020
188	0		3010.4315693
189	0		1885.8845541
190	0		2457.2783660
191	0		2301.1772651
192	0		1266.5662235
193	0		1179.5341994
194	0		1955.0032801
195	0		2934.5846931
196	0		2649.4410047
197	0		1983.0345787
198	2	MinusH2O:1,Plus1Oxy:12	2767.2546132
199	0		2769.2703132
200	1	Plus1Oxy:12	2785.2652132
201	0		2925.3714141
202	0		2098.1057636
203	0		2320.1797072
204	0		2192.0847518
205	2	Plus1Oxy:3,Plus1Oxy:7	1022.4636545
206	0		1922.0948087
207	0		1284.7036981
208	0		2245.1225299
209	0		2214.0585500
210	0		2029.0214290
211	0		1509.7608864
212	0		1870.0311519
213	1	NH3_Loss:1	2203.2211180
214	0		1470.7928995
215	0		1453.8139688
216	0		1325.7190134
217	0		3090.5330507
218	0		2470.3477194
219	0		1649.8922264
220	0		1045.5225765
221	0		1462.7051491
222	0		2304.1596400
223	0		1536.7306937
224	0		1007.4923264
225	0		1299.6822373
226	0		1584.8544482
227	0		1325.7553980
228	0		1467.6993376
229	0		1621.8310692
230	0		2467.1986794
231	0		1145.5312216
232	0		1988.9975261
233	1	Plus1Oxy:37	3743.7153546
234	0		3727.7204546
235	1	Plus1Oxy:13	3743.7153546
236	0		2486.2474014
237	0		3110.6432640
238	0		2046.0996181
239	0		2174.1945736
240	0		1644.9449748
241	0		1211.6185805
242	0		1304.6108617
243	0		932.4463805
244	0		1212.5621862
245	0		2306.1752893
246	0		1111.6236665
247	0		2337.1136941
248	0		4121.1332232
249	0		2075.1162695
250	0		1907.9264161
251	0		1218.5338654
252	0		1806.8973698
253	0		4334.1241683
254	0		2556.2355878
255	0		3576.7847001
256	0		2793.3720712
257	0		2465.1861867
258	0		2249.1075486
259	0		3624.8132226
260	0		3496.7182671
261	0		2021.9037735
262	0		3030.4317590
263	0		1906.0563051
264	0		1451.7659613
265	0		1678.8929409
266	0		837.4708082
267	0		2153.0388059
268	0		1204.6451272
269	0		884.4140224
270	0		2187.0734629
271	0		1348.6873807
272	0		950.5184817
273	0		794.4173807
274	0		2170.9653687
275	0		3113.4551381
276	0		2886.3281585
277	0		1053.6181890
278	0		2680.1736876
279	0		1200.6535825
280	0		1473.7496549
281	0		2059.9843299
282	0		1214.7386317
283	0		1523.9438578
284	0		1307.7812192
285	0		1194.6971611
286	0		689.3707668
287	0		1041.6181890
288	0		1670.8514704
289	0		3650.8322412
290	0		1575.6948449
291	0		1229.6152221
292	0		1388.6782684
293	0		1015.5773865
294	0		2328.2510363
295	0		3065.5191755
296	0		1607.7646472
297	0		2128.1349541
298	0		1824.9654445
299	0		3191.6687512
300	0		1415.7771928
301	0		1576.7884816
302	0		1803.9266927
303	0		915.5388829
304	0		981.4879085
305	0		1946.0148346
306	0		2226.1391813
307	0		2855.4710640
308	0		1301.6826288
309	0		1558.8201718
310	0		3439.7621798
311	0		2043.0846943
312	0		4453.2473122
313	0		1781.9634687
314	0		1988.9763993
315	0		1432.7309703
316	0		2489.2509031
317	0		1661.8372146
318	0		2102.0543977
319	0		878.5337395
320	0		878.5337395
321	0		818.4286122
322	0		2015.9799010
323	0		1083.6399838
324	0		1225.7029726
325	0		2172.0545127
326	0		1184.6764259
327	0		1083.6287524
328	0		1335.6054417
329	0		1518.7425932
330	0		920.4715337
331	0		1584.8470525
332	0		2618.3624241
333	0		1185.6604425
334	0		1057.5654871
335	0		2490.2674686
336	0		2178.0877296
337	1	Plus1Oxy:9	1466.7074448
338	0		2283.0840372
339	0		1450.7125448
340	0		1349.6648714
341	0		1405.6949198
342	0		1648.8168134
343	0		1292.6108617
344	0		1535.7327553
