Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
125	2	0	SO_0224	-507.2	7.78
126	2	0	SO_0224	-507.2	7.78
127	2	0	SO_0224	-507.2	7.78
128	2	0	SO_0224	-507.2	7.78
129	1	0	SO_0224	-507.2	7.78
130	2	0	SO_0224	-507.2	7.78
131	2	0	SO_0224	-507.2	7.78
132	2	0	SO_0224	-507.2	7.78
133	2	0	SO_0224	-507.2	7.78
134	2	0	SO_0224	-507.2	7.78
135	2	0	SO_0224	-507.2	7.78
136	2	0	SO_0224	-507.2	7.78
137	2	0	SO_0224	-507.2	7.78
138	2	0	SO_0224	-507.2	7.78
139	2	0	SO_0224	-507.2	7.78
140	2	0	SO_0224	-507.2	7.78
141	1	0	SO_0224	-507.2	7.78
142	2	0	SO_0224	-507.2	7.78
143	1	0	SO_0224	-507.2	7.78
144	1	0	SO_0224	-507.2	7.78
145	1	0	SO_0224	-507.2	7.78
146	2	0	SO_0224	-507.2	7.78
147	2	0	SO_0224	-507.2	7.78
148	1	0	SO_0224	-507.2	7.78
149	1	0	SO_0224	-507.2	7.78
150	2	0	SO_0224	-507.2	7.78
151	2	0	SO_0224	-507.2	7.78
152	2	0	SO_0224	-507.2	7.78
153	2	0	SO_0224	-507.2	7.78
154	2	0	SO_0224	-507.2	7.78
155	2	0	SO_0224	-507.2	7.78
156	1	0	SO_0225	-490.0	7.56
157	2	0	SO_0225	-490.0	7.56
158	1	0	SO_0225	-490.0	7.56
159	2	0	SO_0225	-490.0	7.56
160	2	0	SO_0225	-490.0	7.56
161	2	0	SO_0225	-490.0	7.56
162	2	0	SO_0225	-490.0	7.56
163	2	0	SO_0225	-490.0	7.56
164	1	0	SO_0225	-490.0	7.56
165	2	0	SO_0225	-490.0	7.56
166	2	0	SO_0225	-490.0	7.56
167	1	0	SO_0225	-490.0	7.56
168	1	0	SO_0225	-490.0	7.56
169	2	0	SO_0225	-490.0	7.56
170	2	0	SO_0225	-490.0	7.56
171	2	0	SO_0225	-490.0	7.56
172	2	0	SO_0225	-490.0	7.56
173	1	0	SO_0225	-490.0	7.56
174	1	0	SO_0225	-490.0	7.56
175	2	0	SO_0225	-490.0	7.56
176	2	0	SO_0225	-490.0	7.56
177	2	0	SO_0225	-490.0	7.56
178	2	0	SO_0225	-490.0	7.56
179	1	0	SO_0225	-490.0	7.56
180	2	0	SO_0225	-490.0	7.56
181	2	0	SO_0225	-490.0	7.56
182	2	0	SO_0225	-490.0	7.56
183	2	0	SO_0225	-490.0	7.56
184	2	0	SO_0225	-490.0	7.56
185	2	0	SO_0225	-490.0	7.56
186	2	0	SO_0225	-490.0	7.56
187	2	0	SO_0225	-490.0	7.56
188	2	0	SO_0225	-490.0	7.56
189	1	0	SO_0225	-490.0	7.56
190	2	0	SO_0225	-490.0	7.56
191	1	0	SO_0225	-490.0	7.56
192	2	0	SO_0225	-490.0	7.56
193	1	0	SO_0225	-490.0	7.56
194	2	0	SO_0225	-490.0	7.56
195	2	0	SO_0225	-490.0	7.56
196	2	0	SO_0225	-490.0	7.56
197	2	0	SO_0225	-490.0	7.56
198	2	0	SO_0225	-490.0	7.56
199	1	0	SO_0225	-490.0	7.56
200	2	0	SO_0225	-490.0	7.56
201	2	0	SO_0225	-490.0	7.56
202	1	0	SO_0628	-2.5	6.32
203	1	0	SO_0225	-490.0	7.56
204	2	0	SO_0225	-490.0	7.56
205	2	0	SO_0225	-490.0	7.56
206	1	0	SO_0225	-490.0	7.56
207	1	0	SO_0225	-490.0	7.56
208	2	0	SO_0225	-490.0	7.56
209	2	0	SO_0225	-490.0	7.56
210	2	2	SO_0225	-490.0	7.56
211	1	0	SO_0217	-483.6	8.14
211	1	0	SO_0229	-483.6	8.14
212	2	0	SO_0217	-483.6	8.14
212	2	0	SO_0229	-483.6	8.14
213	1	0	SO_0217	-483.6	8.14
213	1	0	SO_0229	-483.6	8.14
214	1	0	SO_0217	-483.6	8.14
214	1	0	SO_0229	-483.6	8.14
215	2	0	SO_0217	-483.6	8.14
215	2	0	SO_0229	-483.6	8.14
216	1	0	SO_0217	-483.6	8.14
216	1	0	SO_0229	-483.6	8.14
217	1	0	SO_0217	-483.6	8.14
217	1	0	SO_0229	-483.6	8.14
218	1	0	SO_0217	-483.6	8.14
218	1	0	SO_0229	-483.6	8.14
219	2	0	SO_0217	-483.6	8.14
219	2	0	SO_0229	-483.6	8.14
220	1	0	SO_0217	-483.6	8.14
220	1	0	SO_0229	-483.6	8.14
221	1	0	SO_0217	-483.6	8.14
221	1	0	SO_0229	-483.6	8.14
222	1	0	SO_0217	-483.6	8.14
222	1	0	SO_0229	-483.6	8.14
223	2	0	SO_0217	-483.6	8.14
223	2	0	SO_0229	-483.6	8.14
224	1	0	SO_0217	-483.6	8.14
224	1	0	SO_0229	-483.6	8.14
225	1	0	SO_0217	-483.6	8.14
225	1	0	SO_0229	-483.6	8.14
226	2	0	SO_0217	-483.6	8.14
226	2	0	SO_0229	-483.6	8.14
227	1	0	SO_0217	-483.6	8.14
227	1	0	SO_0229	-483.6	8.14
228	2	0	SO_0217	-483.6	8.14
228	2	0	SO_0229	-483.6	8.14
229	2	0	SO_0217	-483.6	8.14
229	2	0	SO_0229	-483.6	8.14
230	1	0	SO_0217	-483.6	8.14
230	1	0	SO_0229	-483.6	8.14
231	1	0	SO_0217	-483.6	8.14
231	1	0	SO_0229	-483.6	8.14
232	2	0	SO_0217	-483.6	8.14
232	2	0	SO_0229	-483.6	8.14
233	1	0	SO_0217	-483.6	8.14
233	1	0	SO_0229	-483.6	8.14
234	1	0	SO_0217	-483.6	8.14
234	1	0	SO_0229	-483.6	8.14
235	2	0	SO_0217	-483.6	8.14
235	2	0	SO_0229	-483.6	8.14
236	2	0	SO_0217	-483.6	8.14
236	2	0	SO_0229	-483.6	8.14
237	2	0	SO_0217	-483.6	8.14
237	2	0	SO_0229	-483.6	8.14
238	1	0	SO_0217	-483.6	8.14
238	1	0	SO_0229	-483.6	8.14
239	1	0	SO_0217	-483.6	8.14
239	1	0	SO_0229	-483.6	8.14
240	1	0	SO_0217	-483.6	8.14
240	1	0	SO_0229	-483.6	8.14
241	2	0	SO_0217	-483.6	8.14
241	2	0	SO_0229	-483.6	8.14
242	1	0	SO_0217	-483.6	8.14
242	1	0	SO_0229	-483.6	8.14
243	1	0	SO_0217	-483.6	8.14
243	1	0	SO_0229	-483.6	8.14
244	2	0	SO_0217	-483.6	8.14
244	2	0	SO_0229	-483.6	8.14
245	2	0	SO_0217	-483.6	8.14
245	2	0	SO_0229	-483.6	8.14
246	2	0	SO_0217	-483.6	8.14
246	2	0	SO_0229	-483.6	8.14
247	1	0	SO_0217	-483.6	8.14
247	1	0	SO_0229	-483.6	8.14
248	2	0	SO_0217	-483.6	8.14
248	2	0	SO_0229	-483.6	8.14
249	1	0	SO_0217	-483.6	8.14
249	1	0	SO_0229	-483.6	8.14
250	1	0	SO_0217	-483.6	8.14
250	1	0	SO_0229	-483.6	8.14
251	1	0	SO_0217	-483.6	8.14
251	1	0	SO_0229	-483.6	8.14
252	1	0	SO_0217	-483.6	8.14
252	1	0	SO_0229	-483.6	8.14
253	1	0	SO_0217	-483.6	8.14
253	1	0	SO_0229	-483.6	8.14
254	1	0	SO_0217	-483.6	8.14
254	1	0	SO_0229	-483.6	8.14
255	1	0	SO_0217	-483.6	8.14
255	1	0	SO_0229	-483.6	8.14
256	1	0	SO_0217	-483.6	8.14
256	1	0	SO_0229	-483.6	8.14
257	1	0	SO_0217	-483.6	8.14
257	1	0	SO_0229	-483.6	8.14
258	2	0	SO_0217	-483.6	8.14
258	2	0	SO_0229	-483.6	8.14
259	2	0	SO_0217	-483.6	8.14
259	2	0	SO_0229	-483.6	8.14
260	2	0	SO_0217	-483.6	8.14
260	2	0	SO_0229	-483.6	8.14
261	2	0	SO_0217	-483.6	8.14
261	2	0	SO_0229	-483.6	8.14
262	1	0	SO_0217	-483.6	8.14
262	1	0	SO_0229	-483.6	8.14
263	1	0	SO_0217	-483.6	8.14
263	1	0	SO_0229	-483.6	8.14
264	2	0	SO_0217	-483.6	8.14
264	2	0	SO_0229	-483.6	8.14
265	1	0	SO_0217	-483.6	8.14
265	1	0	SO_0229	-483.6	8.14
266	1	0	SO_2907	-443.8	7.57
267	2	0	SO_2907	-443.8	7.57
268	2	0	SO_2907	-443.8	7.57
269	2	0	SO_2907	-443.8	7.57
270	2	0	SO_2907	-443.8	7.57
271	2	0	SO_2907	-443.8	7.57
272	2	0	SO_2907	-443.8	7.57
273	2	0	SO_2907	-443.8	7.57
274	2	0	SO_2907	-443.8	7.57
275	2	0	SO_2907	-443.8	7.57
276	1	0	SO_2907	-443.8	7.57
277	2	0	SO_2907	-443.8	7.57
278	1	0	SO_2907	-443.8	7.57
279	1	0	SO_2907	-443.8	7.57
280	2	0	SO_2907	-443.8	7.57
281	2	0	SO_2907	-443.8	7.57
282	2	0	SO_2907	-443.8	7.57
283	1	0	SO_2907	-443.8	7.57
284	2	0	SO_2907	-443.8	7.57
285	2	0	SO_2907	-443.8	7.57
286	2	0	SO_2907	-443.8	7.57
287	2	0	SO_2907	-443.8	7.57
288	1	0	SO_2907	-443.8	7.57
289	2	0	SO_2907	-443.8	7.57
290	2	0	SO_2907	-443.8	7.57
291	2	0	SO_2907	-443.8	7.57
292	2	0	SO_2907	-443.8	7.57
293	2	0	SO_2907	-443.8	7.57
294	1	0	SO_2907	-443.8	7.57
295	2	0	SO_2907	-443.8	7.57
296	2	0	SO_2907	-443.8	7.57
297	2	0	SO_2907	-443.8	7.57
298	1	0	SO_2907	-443.8	7.57
299	2	0	SO_2907	-443.8	7.57
300	2	0	SO_2907	-443.8	7.57
301	2	0	SO_2907	-443.8	7.57
302	2	0	SO_2907	-443.8	7.57
303	1	0	SO_2907	-443.8	7.57
304	2	0	SO_2907	-443.8	7.57
305	1	0	SO_2907	-443.8	7.57
306	2	0	SO_2907	-443.8	7.57
307	2	0	SO_2907	-443.8	7.57
308	1	0	SO_2907	-443.8	7.57
309	2	0	SO_2907	-443.8	7.57
310	2	0	SO_2907	-443.8	7.57
311	2	0	SO_2907	-443.8	7.57
312	2	0	SO_1825	-413.2	8.14
313	1	0	SO_1825	-413.2	8.14
314	2	0	SO_1825	-413.2	8.14
315	2	0	SO_1825	-413.2	8.14
316	2	0	SO_1825	-413.2	8.14
317	2	0	SO_1825	-413.2	8.14
318	2	0	SO_1825	-413.2	8.14
319	2	0	SO_1825	-413.2	8.14
320	1	0	SO_1825	-413.2	8.14
321	2	0	SO_1825	-413.2	8.14
322	2	0	SO_1825	-413.2	8.14
323	2	0	SO_1825	-413.2	8.14
324	2	0	SO_1825	-413.2	8.14
325	2	0	SO_1825	-413.2	8.14
326	2	0	SO_1825	-413.2	8.14
327	1	0	SO_1825	-413.2	8.14
328	1	0	SO_1825	-413.2	8.14
329	1	0	SO_1825	-413.2	8.14
330	2	0	SO_1825	-413.2	8.14
331	2	0	SO_1825	-413.2	8.14
332	1	0	SO_1825	-413.2	8.14
333	1	0	SO_1825	-413.2	8.14
334	2	0	SO_1825	-413.2	8.14
335	1	0	SO_1825	-413.2	8.14
336	2	0	SO_1825	-413.2	8.14
337	1	0	SO_1825	-413.2	8.14
338	2	0	SO_1825	-413.2	8.14
339	1	0	SO_1825	-413.2	8.14
340	2	0	SO_1825	-413.2	8.14
341	1	0	SO_1825	-413.2	8.14
342	2	0	SO_1825	-413.2	8.14
343	1	0	SO_1825	-413.2	8.14
344	1	0	SO_1825	-413.2	8.14
345	1	0	SO_1825	-413.2	8.14
346	2	0	SO_1825	-413.2	8.14
347	1	0	SO_1825	-413.2	8.14
348	1	0	SO_1825	-413.2	8.14
349	2	0	SO_1825	-413.2	8.14
350	1	0	SO_1825	-413.2	8.14
351	1	0	SO_1825	-413.2	8.14
352	2	0	SO_1825	-413.2	8.14
353	2	0	SO_1825	-413.2	8.14
354	1	0	SO_1825	-413.2	8.14
355	2	0	SO_1825	-413.2	8.14
356	2	0	SO_1825	-413.2	8.14
356	1	0	SO_4319	0.0	7.14
357	2	0	SO_1825	-413.2	8.14
358	2	0	SO_1825	-413.2	8.14
359	1	0	SO_1825	-413.2	8.14
360	2	0	SO_1825	-413.2	8.14
361	1	0	SO_1825	-413.2	8.14
362	1	0	SO_1825	-413.2	8.14
363	2	0	SO_0432	-412.6	7.83
364	2	0	SO_0432	-412.6	7.83
365	2	0	SO_0432	-412.6	7.83
366	2	0	SO_0432	-412.6	7.83
367	2	0	SO_0432	-412.6	7.83
368	1	0	SO_0432	-412.6	7.83
369	2	0	SO_0432	-412.6	7.83
370	2	0	SO_0432	-412.6	7.83
371	1	0	SO_0432	-412.6	7.83
372	2	0	SO_0432	-412.6	7.83
373	2	0	SO_0432	-412.6	7.83
374	2	0	SO_0432	-412.6	7.83
375	1	0	SO_0432	-412.6	7.83
376	1	0	SO_0432	-412.6	7.83
377	2	0	SO_0432	-412.6	7.83
378	2	0	SO_0432	-412.6	7.83
379	2	0	SO_0432	-412.6	7.83
380	2	0	SO_0432	-412.6	7.83
381	2	0	SO_0432	-412.6	7.83
382	2	0	SO_0432	-412.6	7.83
383	2	0	SO_0432	-412.6	7.83
384	1	0	SO_0432	-412.6	7.83
385	2	0	SO_0432	-412.6	7.83
386	2	0	SO_0432	-412.6	7.83
387	1	0	SO_0432	-412.6	7.83
388	1	0	SO_0432	-412.6	7.83
389	2	0	SO_0432	-412.6	7.83
390	2	0	SO_0432	-412.6	7.83
391	2	0	SO_0432	-412.6	7.83
392	2	0	SO_0432	-412.6	7.83
393	2	0	SO_0432	-412.6	7.83
394	2	0	SO_0432	-412.6	7.83
395	2	0	SO_0432	-412.6	7.83
396	1	0	SO_0432	-412.6	7.83
397	2	0	SO_0432	-412.6	7.83
398	2	0	SO_0432	-412.6	7.83
399	2	0	SO_0432	-412.6	7.83
400	1	0	SO_0432	-412.6	7.83
401	2	0	SO_0432	-412.6	7.83
402	1	0	SO_0432	-412.6	7.83
403	1	0	SO_0432	-412.6	7.83
404	1	0	SO_0432	-412.6	7.83
405	2	0	SO_0432	-412.6	7.83
406	2	0	SO_0432	-412.6	7.83
407	2	1	SO_2402	-397.5	7.84
408	1	0	SO_2402	-397.5	7.84
409	2	0	SO_2402	-397.5	7.84
410	2	0	SO_2402	-397.5	7.84
411	1	0	SO_2402	-397.5	7.84
412	2	0	SO_2402	-397.5	7.84
413	2	0	SO_2402	-397.5	7.84
414	2	0	SO_2402	-397.5	7.84
415	2	0	SO_2402	-397.5	7.84
416	2	0	SO_2402	-397.5	7.84
417	2	0	SO_2402	-397.5	7.84
418	2	0	SO_2402	-397.5	7.84
419	2	0	SO_2402	-397.5	7.84
420	1	0	SO_2402	-397.5	7.84
421	2	0	SO_2402	-397.5	7.84
422	1	0	SO_2402	-397.5	7.84
423	1	0	SO_2402	-397.5	7.84
424	2	0	SO_2402	-397.5	7.84
425	1	0	SO_2402	-397.5	7.84
426	2	0	SO_2402	-397.5	7.84
427	2	0	SO_2402	-397.5	7.84
428	1	0	SO_2402	-397.5	7.84
429	1	0	SO_2402	-397.5	7.84
430	1	0	SO_2402	-397.5	7.84
431	2	0	SO_2402	-397.5	7.84
432	2	0	SO_2402	-397.5	7.84
433	2	0	SO_2402	-397.5	7.84
434	2	0	SO_2402	-397.5	7.84
435	2	0	SO_2402	-397.5	7.84
436	2	0	SO_2402	-397.5	7.84
437	2	0	SO_2402	-397.5	7.84
438	1	0	SO_2402	-397.5	7.84
439	1	0	SO_2402	-397.5	7.84
440	1	0	SO_2402	-397.5	7.84
441	1	0	SO_2402	-397.5	7.84
442	2	0	SO_2402	-397.5	7.84
443	2	0	SO_2402	-397.5	7.84
444	2	0	SO_2402	-397.5	7.84
445	2	0	SO_2402	-397.5	7.84
446	2	1	SO_0818	-374.5	7.32
447	2	0	SO_0818	-374.5	7.32
448	2	0	SO_0818	-374.5	7.32
449	2	0	SO_0818	-374.5	7.32
450	1	0	SO_0818	-374.5	7.32
451	2	0	SO_0818	-374.5	7.32
452	2	0	SO_0818	-374.5	7.32
453	2	0	SO_0818	-374.5	7.32
454	2	0	SO_0818	-374.5	7.32
455	1	0	SO_0818	-374.5	7.32
456	2	0	SO_0818	-374.5	7.32
457	1	0	SO_0818	-374.5	7.32
458	2	0	SO_0818	-374.5	7.32
459	2	0	SO_0818	-374.5	7.32
460	2	0	SO_0818	-374.5	7.32
461	2	0	SO_0818	-374.5	7.32
462	1	0	SO_0818	-374.5	7.32
463	2	0	SO_0818	-374.5	7.32
464	1	0	SO_0818	-374.5	7.32
465	2	0	SO_0818	-374.5	7.32
466	2	0	SO_0818	-374.5	7.32
467	2	0	SO_0818	-374.5	7.32
468	1	0	SO_0818	-374.5	7.32
469	2	0	SO_0818	-374.5	7.32
470	2	0	SO_0818	-374.5	7.32
471	1	0	SO_0818	-374.5	7.32
472	1	0	SO_0818	-374.5	7.32
473	1	0	SO_0818	-374.5	7.32
474	1	0	SO_0818	-374.5	7.32
475	2	0	SO_0818	-374.5	7.32
476	2	0	SO_0818	-374.5	7.32
477	2	0	SO_0818	-374.5	7.32
478	1	0	SO_0818	-374.5	7.32
479	2	0	SO_0818	-374.5	7.32
480	2	0	SO_0818	-374.5	7.32
481	1	0	SO_0818	-374.5	7.32
482	2	0	SO_0818	-374.5	7.32
483	2	0	SO_1126	-354.5	7.68
484	2	0	SO_1126	-354.5	7.68
485	2	0	SO_1126	-354.5	7.68
486	2	0	SO_1126	-354.5	7.68
487	2	0	SO_1126	-354.5	7.68
488	2	0	SO_1126	-354.5	7.68
489	1	0	SO_1126	-354.5	7.68
490	2	0	SO_1126	-354.5	7.68
491	1	0	SO_1126	-354.5	7.68
492	1	0	SO_1126	-354.5	7.68
493	1	0	SO_2268	0.0	5.12
494	1	0	SO_1126	-354.5	7.68
495	1	0	SO_2268	0.0	5.12
496	2	0	SO_1126	-354.5	7.68
497	1	0	SO_1126	-354.5	7.68
498	2	0	SO_1126	-354.5	7.68
499	2	0	SO_1126	-354.5	7.68
500	2	0	SO_1126	-354.5	7.68
501	1	0	SO_1126	-354.5	7.68
502	2	0	SO_1126	-354.5	7.68
503	1	0	SO_1126	-354.5	7.68
504	2	0	SO_1126	-354.5	7.68
505	2	0	SO_1126	-354.5	7.68
506	2	0	SO_1126	-354.5	7.68
507	2	0	SO_1126	-354.5	7.68
508	2	0	SO_1126	-354.5	7.68
509	1	0	SO_1126	-354.5	7.68
510	2	0	SO_1126	-354.5	7.68
511	2	0	SO_1126	-354.5	7.68
512	2	0	SO_1126	-354.5	7.68
513	2	0	SO_1126	-354.5	7.68
514	2	0	SO_1126	-354.5	7.68
515	2	0	SO_1126	-354.5	7.68
516	2	0	SO_1126	-354.5	7.68
517	2	0	SO_1126	-354.5	7.68
518	2	0	SO_1126	-354.5	7.68
519	1	0	SO_1126	-354.5	7.68
520	2	0	SO_1126	-354.5	7.68
521	2	0	SO_1126	-354.5	7.68
522	2	0	SO_1126	-354.5	7.68
523	2	2	SO_1126	-354.5	7.68
524	2	0	SO_2593	-315.6	7.04
525	2	0	SO_2593	-315.6	7.04
526	2	0	SO_2593	-315.6	7.04
527	2	0	SO_2593	-315.6	7.04
528	2	0	SO_2593	-315.6	7.04
529	2	0	SO_2593	-315.6	7.04
530	1	0	SO_2593	-315.6	7.04
531	2	0	SO_2593	-315.6	7.04
532	2	0	SO_2593	-315.6	7.04
533	2	0	SO_2593	-315.6	7.04
534	2	0	SO_2593	-315.6	7.04
535	1	0	SO_2593	-315.6	7.04
536	2	0	SO_2593	-315.6	7.04
537	2	0	SO_2593	-315.6	7.04
538	2	0	SO_2593	-315.6	7.04
539	2	0	SO_2593	-315.6	7.04
540	2	0	SO_2593	-315.6	7.04
541	2	0	SO_2593	-315.6	7.04
542	2	0	SO_2593	-315.6	7.04
543	1	0	SO_2593	-315.6	7.04
544	2	0	SO_2593	-315.6	7.04
545	2	0	SO_2593	-315.6	7.04
546	2	0	SO_2593	-315.6	7.04
547	2	0	SO_2593	-315.6	7.04
548	2	0	SO_2593	-315.6	7.04
549	2	0	SO_2593	-315.6	7.04
550	2	0	SO_2593	-315.6	7.04
551	2	0	SO_2593	-315.6	7.04
552	2	0	SO_2593	-315.6	7.04
553	2	0	SO_2593	-315.6	7.04
554	2	0	SO_2593	-315.6	7.04
555	1	0	SO_2016	-314.6	7.63
556	2	0	SO_2016	-314.6	7.63
557	1	0	SO_2016	-314.6	7.63
558	1	0	SO_2016	-314.6	7.63
559	2	0	SO_2016	-314.6	7.63
560	2	0	SO_2016	-314.6	7.63
561	2	0	SO_2016	-314.6	7.63
562	2	0	SO_2016	-314.6	7.63
563	2	0	SO_2016	-314.6	7.63
564	2	0	SO_2016	-314.6	7.63
565	2	0	SO_2016	-314.6	7.63
566	2	0	SO_2016	-314.6	7.63
567	2	0	SO_2016	-314.6	7.63
568	2	0	SO_2016	-314.6	7.63
569	1	0	SO_2016	-314.6	7.63
570	2	0	SO_2016	-314.6	7.63
571	2	0	SO_2016	-314.6	7.63
572	2	0	SO_2016	-314.6	7.63
573	1	0	SO_2016	-314.6	7.63
574	2	0	SO_2016	-314.6	7.63
575	2	0	SO_2016	-314.6	7.63
576	2	0	SO_2016	-314.6	7.63
577	2	0	SO_2016	-314.6	7.63
578	2	0	SO_2016	-314.6	7.63
579	2	0	SO_2016	-314.6	7.63
580	2	0	SO_2016	-314.6	7.63
581	2	0	SO_2016	-314.6	7.63
582	1	0	SO_2016	-314.6	7.63
583	1	0	SO_2016	-314.6	7.63
584	2	0	SO_3545	-294.1	8.43
585	2	0	SO_3545	-294.1	8.43
586	1	0	SO_3545	-294.1	8.43
587	1	0	SO_3545	-294.1	8.43
588	2	0	SO_3545	-294.1	8.43
589	2	0	SO_3545	-294.1	8.43
590	2	0	SO_3545	-294.1	8.43
591	1	0	SO_3545	-294.1	8.43
592	2	0	SO_3545	-294.1	8.43
593	1	0	SO_3545	-294.1	8.43
594	2	0	SO_3545	-294.1	8.43
595	2	0	SO_3545	-294.1	8.43
596	2	0	SO_3545	-294.1	8.43
597	2	0	SO_3545	-294.1	8.43
598	2	0	SO_3545	-294.1	8.43
599	2	0	SO_3545	-294.1	8.43
600	1	0	SO_3545	-294.1	8.43
601	1	0	SO_3545	-294.1	8.43
602	2	0	SO_3545	-294.1	8.43
603	1	0	SO_3545	-294.1	8.43
604	1	0	SO_3545	-294.1	8.43
