Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
1	0		3508.8663050
2	0		3442.6713192
3	0		3487.7199263
4	0		3313.7516164
5	0		4950.4978446
6	0		2820.5707604
7	0		2156.0894572
8	0		3289.8535651
9	0		4535.4710972
10	0		3024.6237790
11	0		2612.3233382
12	0		2325.1640004
13	0		2212.1810433
14	0		2021.9037735
15	0		3615.8935198
16	0		3727.7204546
17	0		2545.2290334
18	0		2636.3626258
19	0		2780.3801924
20	0		2431.2952656
21	0		2970.5747978
22	0		4084.8773858
23	0		3078.5912191
24	0		3535.7714180
25	0		3426.7629053
26	0		2824.3583228
27	0		2884.4452893
28	0		2117.0487012
29	0		3284.8171231
30	0		3213.7337331
31	0		3675.8028025
32	0		2337.2327432
33	0		2030.0166771
34	0		2359.2494520
35	0		3319.8138222
36	0		3024.5977561
37	0		2156.1323678
38	0		1933.9744236
39	0		3064.5802752
40	0		2307.9701316
41	0		2503.2739481
42	0		2489.3012094
43	0		2072.0399987
44	0		2755.3485598
45	0		2374.1619608
46	0		3580.7969052
47	0		3285.7607288
48	0		3034.6483499
49	0		1999.0836348
50	0		1989.0642356
51	1	Plus1Oxy:1	2390.1568608
52	0		3416.7874772
53	0		2346.2218458
54	0		2876.3471772
55	0		3828.9606034
56	0		2814.4121591
57	0		3594.8437492
58	0		3612.7049386
59	0		2224.2499768
60	0		3611.9217657
61	0		3402.7094204
62	0		2009.9437181
63	1	Plus1Oxy:1	2916.4326038
64	0		1717.9613497
65	0		3539.8338894
66	0		3700.9786374
67	0		3674.7160951
68	0		2056.9300555
69	0		3586.7537929
70	0		2214.0585500
71	0		2776.3805730
72	0		2180.0483672
73	0		3613.9679307
74	0		1829.9423420
75	0		3524.7356440
76	0		3936.0161499
77	0		3301.6729783
78	0		2292.0003707
79	0		2154.1054870
80	0		3542.7349760
81	0		1868.9085263
82	0		2129.1367282
83	0		2248.9905328
84	0		2140.0363528
85	0		1954.0482523
86	0		2911.4496607
87	0		3607.7325339
88	0		1937.9554159
89	0		2900.4377038
90	0		3246.5654089
91	0		1906.9392428
92	0		2736.4022528
93	0		2054.0829202
94	0		2769.3972244
95	0		3649.6876191
96	0		2351.1652617
97	0		2387.2178768
98	0		3074.5823833
99	0		3435.6542763
100	0		2900.4878194
101	0		3149.6581878
102	0		3456.6658417
103	0		2529.3589973
104	0		2275.1261009
105	0		2165.1942395
106	0		3409.6379699
107	0		2193.2077808
108	0		2669.3043880
109	0		2412.1113669
110	0		2851.4424557
111	0		2795.5042700
112	0		2239.1735043
113	0		3008.4725615
114	0		2529.2572393
115	0		2911.5376877
116	0		2118.1247713
117	0		1961.0356273
118	0		2995.4458250
119	0		1809.8379976
